date,time,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
2026-03-26,12:14:43,0.0,240.0,0.0,-0.06784197008497435,0.12570751004788996,-2.2180141041431587,-1.1205686332819222,0.35678108282467524,0.4561202101070484,-0.46959879792807896,-1.2736865373283168
