date,time,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
2026-04-10,10:01:46.285,80.0,160.0,9.519733609104886,2.900125,2.733375,2.32025,2.48025,2.472625,2.4125,2.266375,2.288375
2026-04-10,10:01:46.317,80.0,160.0,9.55578688728391,2.900125,2.733375,2.32025,2.48025,2.472625,2.4125,2.266375,2.288375
2026-04-10,10:01:46.333,80.0,160.0,9.592629509827129,2.900125,2.733375,2.32025,2.48025,2.472625,2.4125,2.266375,2.288375
2026-04-10,10:01:46.349,80.0,160.0,9.630103607861702,2.900125,2.733375,2.32025,2.48025,2.472625,2.4125,2.266375,2.288375
2026-04-10,10:01:46.400,80.0,160.0,9.666082886289363,2.906375,2.731,2.325625,2.478875,2.474375,2.405125,2.264125,2.2876250000000002
2026-04-10,10:01:46.413,80.0,160.0,9.69886630903149,2.906375,2.731,2.325625,2.478875,2.474375,2.405125,2.264125,2.2876250000000002
2026-04-10,10:01:46.429,80.0,160.0,9.725093047225194,2.906375,2.731,2.325625,2.478875,2.474375,2.405125,2.264125,2.2876250000000002
2026-04-10,10:01:46.445,80.0,160.0,9.744074437780155,2.906375,2.731,2.325625,2.478875,2.474375,2.405125,2.264125,2.2876250000000002
2026-04-10,10:01:46.477,80.0,160.0,9.755259550224125,2.895625,2.73525,2.318625,2.487,2.465,2.41425,2.2655,2.288375
2026-04-10,10:01:46.493,80.0,160.0,9.7602076401793,2.895625,2.73525,2.318625,2.487,2.465,2.41425,2.2655,2.288375
2026-04-10,10:01:46.509,80.0,160.0,9.758166112143439,2.895625,2.73525,2.318625,2.487,2.465,2.41425,2.2655,2.288375
2026-04-10,10:01:46.525,80.0,160.0,9.752532889714752,2.895625,2.73525,2.318625,2.487,2.465,2.41425,2.2655,2.288375
2026-04-10,10:01:46.557,80.0,160.0,9.748026311771802,2.9006250000000002,2.735625,2.3228750000000002,2.486125,2.47,2.4122500000000002,2.2645,2.29025
2026-04-10,10:01:46.573,80.0,160.0,9.744421049417442,2.9006250000000002,2.735625,2.3228750000000002,2.486125,2.47,2.4122500000000002,2.2645,2.29025
2026-04-10,10:01:46.589,80.0,160.0,9.743536839533954,2.9006250000000002,2.735625,2.3228750000000002,2.486125,2.47,2.4122500000000002,2.2645,2.29025
2026-04-10,10:01:46.605,80.0,160.0,9.744829471627163,2.9006250000000002,2.735625,2.3228750000000002,2.486125,2.47,2.4122500000000002,2.2645,2.29025
2026-04-10,10:01:46.637,80.0,160.0,9.74786357730173,2.9006250000000002,2.735625,2.3228750000000002,2.486125,2.47,2.4122500000000002,2.2645,2.29025
2026-04-10,10:01:46.655,80.0,160.0,9.752290861841384,2.899125,2.7315,2.3215,2.483625,2.470375,2.420125,2.267,2.293875
2026-04-10,10:01:46.669,80.0,160.0,9.757832689473108,2.899125,2.7315,2.3215,2.483625,2.470375,2.420125,2.267,2.293875
2026-04-10,10:01:46.717,80.0,160.0,9.762266151578487,2.899125,2.7315,2.3215,2.483625,2.470375,2.420125,2.267,2.293875
2026-04-10,10:01:46.733,80.0,160.0,9.76181292126279,2.899125,2.7315,2.3215,2.483625,2.470375,2.420125,2.267,2.293875
2026-04-10,10:01:46.749,80.0,160.0,9.755450337010233,2.9046250000000002,2.7245,2.323125,2.48,2.47225,2.408875,2.265,2.289625
2026-04-10,10:01:46.765,80.0,160.0,9.744360269608187,2.9046250000000002,2.7245,2.323125,2.48,2.47225,2.408875,2.265,2.289625
2026-04-10,10:01:46.796,80.0,160.0,9.729488215686551,2.9046250000000002,2.7245,2.323125,2.48,2.47225,2.408875,2.265,2.289625
2026-04-10,10:01:46.813,80.0,160.0,9.713590572549242,2.9046250000000002,2.7245,2.323125,2.48,2.47225,2.408875,2.265,2.289625
2026-04-10,10:01:46.834,80.0,160.0,9.700872458039393,2.9006250000000002,2.727625,2.321625,2.48625,2.470625,2.4206250000000002,2.267125,2.29475
2026-04-10,10:01:46.845,80.0,160.0,9.688697966431516,2.9006250000000002,2.727625,2.321625,2.48625,2.470625,2.4206250000000002,2.267125,2.29475
2026-04-10,10:01:46.877,80.0,160.0,9.680958373145213,2.9006250000000002,2.727625,2.321625,2.48625,2.470625,2.4206250000000002,2.267125,2.29475
2026-04-10,10:01:46.893,80.0,160.0,9.674766698516171,2.9006250000000002,2.727625,2.321625,2.48625,2.470625,2.4206250000000002,2.267125,2.29475
2026-04-10,10:01:46.910,80.0,160.0,9.673813358812938,2.9006250000000002,2.727625,2.321625,2.48625,2.470625,2.4206250000000002,2.267125,2.29475
2026-04-10,10:01:46.924,80.0,160.0,9.675050687050351,2.90375,2.718375,2.320875,2.4815,2.469375,2.41475,2.265625,2.292375
2026-04-10,10:01:46.956,80.0,160.0,9.678040549640281,2.90375,2.718375,2.320875,2.4815,2.469375,2.41475,2.265625,2.292375
2026-04-10,10:01:46.973,80.0,160.0,9.680432439712225,2.90375,2.718375,2.320875,2.4815,2.469375,2.41475,2.265625,2.292375
2026-04-10,10:01:46.988,80.0,160.0,9.68034595176978,2.90375,2.718375,2.320875,2.4815,2.469375,2.41475,2.265625,2.292375
2026-04-10,10:01:47.037,80.0,160.0,9.676276761415824,2.9005,2.722875,2.3205,2.488375,2.469125,2.422375,2.266875,2.294125
