Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,-290,174,50,0.29684900378645634,0.018588114282791543,-0.7270706612521104,0.2337104675065121,-0.536953520446582,-0.4326458552617313,-0.05239976632961858,-0.09565266603800025
2,-290,174,50,0.2112373843459387,-0.014751653691030795,-1.276327724630797,0.1743485955448322,-0.5581161506535315,-0.4826742268011214,-0.08932121181787184,-0.13683009147922692
1-2,-290,174,50,0.08561161944051765,0.033339767973822335,0.5492570633786865,0.059361871961679885,0.02116263020694953,0.05002837153939005,0.036921445488253254,0.04117742544122667
