Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,-174,174,50,0.29625588572078054,0.02815602906011664,-0.7255156813912945,0.23269294312407138,-0.5309627943176789,-0.43403787393304,-0.05187970352867534,-0.09894880093455193
2,-174,174,50,0.18081675055209112,-0.004661069363466551,-1.1261178403367114,0.0804524156169404,-0.5686173070109425,-0.498572312234077,-0.10685087418661092,-0.19923262022604954
1-2,-174,174,50,0.11543913516868942,0.03281709842358319,0.40060215894541684,0.15224052750713096,0.037654512693263587,0.064534438301037,0.05497117065793558,0.10028381929149761
