Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,58,290,50,0.29047077732810406,0.011865311944109684,-0.7404423140251193,0.2316390647363763,-0.24747546856060462,-0.5174153297875682,-0.08214975031507193,-0.17408854711355987
2,58,290,50,0.2308888900232259,-0.012733802959747343,-0.788393286842509,-0.0326927829892505,-0.46286263919517306,-0.5545236760751211,-0.16365427817624154,-0.3681468434925997
1-2,58,290,50,0.05958188730487815,0.02459911490385703,0.04795097281738969,0.2643318477256268,0.21538717063456844,0.037108346287552885,0.0815045278611696,0.19405829637903982
