Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,0,232,50,0.2984185341836044,0.021729046081416497,-0.7231592501363032,0.23549629152252372,-0.40420829372348227,-0.4306648566564218,-0.05013135586925228,-0.11832090389697872
2,0,232,50,0.20578403625758962,-0.020667616520989376,-0.796048485643343,-0.35475188248319456,-0.47068952535719455,-0.4843010175810734,-0.14321215657839412,-0.38060330466656767
1-2,0,232,50,0.0926344979260148,0.04239666260240588,0.07288923550703974,0.5902481740057183,0.06648123163371228,0.05363616092465162,0.09308080070914185,0.262282400769589
