Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,-174,232,50,0.300658763115997,0.023800725241326863,-0.7092926899701559,0.2359443410964343,-0.4026447987698611,-0.4285693799555869,-0.04993180679274894,-0.03893478636874448
2,-174,232,50,0.20151784294396477,-0.011942394188129946,-1.2032495178626548,0.09382621384333219,-0.46004075255541194,-0.4758863573655775,-0.1034949032079908,-0.14032344465523075
1-2,-174,232,50,0.09914092017203222,0.03574311942945681,0.49395682789249884,0.14211812725310213,0.057395953785550846,0.04731697740999058,0.053563096415241866,0.10138865828648627
