Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,174,174,50,0.2973537676426445,0.04727221650389152,-0.7245493744049313,0.2326312015054144,-0.5209591612645798,-0.43027570392179043,0.3200487872150195,-0.24737681479570073
2,174,174,50,0.24120842688374403,-0.006451213977658141,-0.7958107269984269,0.07889785282540422,-0.9021329040779293,-0.5123749794215301,0.2103166618598805,-0.3467610934718297
1-2,174,174,50,0.05614534075890046,0.05372343048154966,0.07126135259349564,0.15373334868001015,0.3811737428133496,0.08209927549973967,0.10973212535513902,0.09938427867612898
