# id,point x in mm,point y in mm,strain in 1
1.000000000000000000e+00,-3.500000000000000000e+02,3.000000000000000000e+02,4.155389828088006153e-04
2.000000000000000000e+00,-3.500000000000000000e+02,0.000000000000000000e+00,5.131028705465925845e-04
3.000000000000000000e+00,-3.500000000000000000e+02,-3.000000000000000000e+02,3.892560946987223217e-05
4.000000000000000000e+00,-3.000000000000000000e+02,-3.500000000000000000e+02,4.649990547488413225e-04
5.000000000000000000e+00,0.000000000000000000e+00,-3.500000000000000000e+02,1.699010101712221258e-04
6.000000000000000000e+00,3.000000000000000000e+02,-3.500000000000000000e+02,2.712069963845969729e-04
7.000000000000000000e+00,0.000000000000000000e+00,3.500000000000000000e+02,1.469350912167843772e-03
8.000000000000000000e+00,3.500000000000000000e+02,3.500000000000000000e+02,3.353916787454955055e-04
9.000000000000000000e+00,3.500000000000000000e+02,0.000000000000000000e+00,-1.303421729859725853e-04
