# id,point x in mm,point y in mm,strain in 1
1.000000000000000000e+00,-3.500000000000000000e+02,3.000000000000000000e+02,5.349287973423096348e-04
2.000000000000000000e+00,-3.500000000000000000e+02,0.000000000000000000e+00,4.501048923525363178e-05
3.000000000000000000e+00,-3.500000000000000000e+02,-3.000000000000000000e+02,4.791084700986186637e-05
4.000000000000000000e+00,-3.000000000000000000e+02,-3.500000000000000000e+02,1.921712290642326024e-04
5.000000000000000000e+00,0.000000000000000000e+00,-3.500000000000000000e+02,-1.243627300314411005e-04
6.000000000000000000e+00,3.000000000000000000e+02,-3.500000000000000000e+02,1.493035299869793959e-04
7.000000000000000000e+00,0.000000000000000000e+00,3.500000000000000000e+02,1.463927448118030380e-03
8.000000000000000000e+00,3.500000000000000000e+02,3.500000000000000000e+02,1.334237864024996785e-04
9.000000000000000000e+00,3.500000000000000000e+02,0.000000000000000000e+00,3.785364204205396996e-04
