# id,point x in mm,point y in mm,strain in 1
1.000000000000000000e+00,-3.500000000000000000e+02,3.000000000000000000e+02,1.092183575603059616e-03
2.000000000000000000e+00,-3.500000000000000000e+02,0.000000000000000000e+00,4.110644774360507243e-03
3.000000000000000000e+00,-3.500000000000000000e+02,-3.000000000000000000e+02,2.035669539776525927e-04
4.000000000000000000e+00,-3.000000000000000000e+02,-3.500000000000000000e+02,-3.344133622464595928e-04
5.000000000000000000e+00,0.000000000000000000e+00,-3.500000000000000000e+02,1.205446103059212956e-04
6.000000000000000000e+00,3.000000000000000000e+02,-3.500000000000000000e+02,1.883092631959445333e-04
7.000000000000000000e+00,0.000000000000000000e+00,3.500000000000000000e+02,3.859829223187544026e-04
8.000000000000000000e+00,3.500000000000000000e+02,3.500000000000000000e+02,1.582675506297306618e-04
9.000000000000000000e+00,3.500000000000000000e+02,0.000000000000000000e+00,-1.339850351634386879e-04
