# id,point x in mm,point y in mm,strain in 1
1.000000000000000000e+00,-3.500000000000000000e+02,3.000000000000000000e+02,2.966292388742460895e-04
2.000000000000000000e+00,-3.500000000000000000e+02,0.000000000000000000e+00,3.721098907971871241e-04
3.000000000000000000e+00,-3.500000000000000000e+02,-3.000000000000000000e+02,7.697340666734893476e-05
4.000000000000000000e+00,-3.000000000000000000e+02,-3.500000000000000000e+02,1.208429420163191498e-04
5.000000000000000000e+00,0.000000000000000000e+00,-3.500000000000000000e+02,5.270437128775598144e-05
6.000000000000000000e+00,3.000000000000000000e+02,-3.500000000000000000e+02,-2.513982026902916419e-04
7.000000000000000000e+00,0.000000000000000000e+00,3.500000000000000000e+02,5.944175897018725901e-04
8.000000000000000000e+00,3.500000000000000000e+02,3.500000000000000000e+02,9.159784123730526067e-04
9.000000000000000000e+00,3.500000000000000000e+02,0.000000000000000000e+00,-2.292434508799659834e-03
