# id,point x in mm,point y in mm,strain in 1
1.000000000000000000e+00,-3.500000000000000000e+02,3.000000000000000000e+02,1.415950376277430459e-04
2.000000000000000000e+00,-3.500000000000000000e+02,0.000000000000000000e+00,3.420121260944768106e-04
3.000000000000000000e+00,-3.500000000000000000e+02,-3.000000000000000000e+02,4.764213284873195235e-04
4.000000000000000000e+00,-3.000000000000000000e+02,-3.500000000000000000e+02,1.816729004045933510e-04
5.000000000000000000e+00,0.000000000000000000e+00,-3.500000000000000000e+02,2.262296756242585591e-06
6.000000000000000000e+00,3.000000000000000000e+02,-3.500000000000000000e+02,1.952776160915567255e-04
7.000000000000000000e+00,0.000000000000000000e+00,3.500000000000000000e+02,1.319394939764267699e-03
8.000000000000000000e+00,3.500000000000000000e+02,3.500000000000000000e+02,3.129330179215211944e-04
9.000000000000000000e+00,3.500000000000000000e+02,0.000000000000000000e+00,-8.762330951120100896e-04
