# id,point x in mm,point y in mm,strain in 1
1.000000000000000000e+00,-3.500000000000000000e+02,3.000000000000000000e+02,-4.432060581944188837e-03
2.000000000000000000e+00,-3.500000000000000000e+02,0.000000000000000000e+00,-2.029937075363211219e-03
3.000000000000000000e+00,-3.500000000000000000e+02,-3.000000000000000000e+02,-9.196637529845812968e-05
4.000000000000000000e+00,-3.000000000000000000e+02,-3.500000000000000000e+02,-1.983649630978097551e-04
5.000000000000000000e+00,0.000000000000000000e+00,-3.500000000000000000e+02,6.645869974371946295e-05
6.000000000000000000e+00,3.000000000000000000e+02,-3.500000000000000000e+02,1.031155160751080541e-04
7.000000000000000000e+00,0.000000000000000000e+00,3.500000000000000000e+02,-8.000031270636606771e-04
8.000000000000000000e+00,3.500000000000000000e+02,3.500000000000000000e+02,-1.448946350064980260e-04
9.000000000000000000e+00,3.500000000000000000e+02,0.000000000000000000e+00,1.001300805684760768e-04
