# id,point x in mm,point y in mm,strain in 1
1.000000000000000000e+00,-3.500000000000000000e+02,3.000000000000000000e+02,1.329513002386816922e-03
2.000000000000000000e+00,-3.500000000000000000e+02,0.000000000000000000e+00,2.724254808832723626e-03
3.000000000000000000e+00,-3.500000000000000000e+02,-3.000000000000000000e+02,-1.268131419751774983e-04
4.000000000000000000e+00,-3.000000000000000000e+02,-3.500000000000000000e+02,-3.820943663313361742e-04
5.000000000000000000e+00,0.000000000000000000e+00,-3.500000000000000000e+02,8.138892430561807455e-05
6.000000000000000000e+00,3.000000000000000000e+02,-3.500000000000000000e+02,1.754861149967645048e-04
7.000000000000000000e+00,0.000000000000000000e+00,3.500000000000000000e+02,6.451375887810128227e-04
8.000000000000000000e+00,3.500000000000000000e+02,3.500000000000000000e+02,2.161144937035751172e-04
9.000000000000000000e+00,3.500000000000000000e+02,0.000000000000000000e+00,-4.070324194293343514e-04
