# id,point x in mm,point y in mm,strain in 1
1.000000000000000000e+00,-3.500000000000000000e+02,3.000000000000000000e+02,3.721596550626676283e-04
2.000000000000000000e+00,-3.500000000000000000e+02,0.000000000000000000e+00,2.368674746781538872e-05
3.000000000000000000e+00,-3.500000000000000000e+02,-3.000000000000000000e+02,5.764313954019990090e-05
4.000000000000000000e+00,-3.000000000000000000e+02,-3.500000000000000000e+02,2.069363847013343857e-04
5.000000000000000000e+00,0.000000000000000000e+00,-3.500000000000000000e+02,-1.704725042318513853e-04
6.000000000000000000e+00,3.000000000000000000e+02,-3.500000000000000000e+02,1.479049629846444715e-04
7.000000000000000000e+00,0.000000000000000000e+00,3.500000000000000000e+02,1.530551698185091559e-03
8.000000000000000000e+00,3.500000000000000000e+02,3.500000000000000000e+02,-1.546461542857820564e-05
9.000000000000000000e+00,3.500000000000000000e+02,0.000000000000000000e+00,3.237803156001164279e-04
