# id,point x in mm,point y in mm,strain in 1
1.000000000000000000e+00,-3.500000000000000000e+02,3.000000000000000000e+02,7.154172914943955543e-04
2.000000000000000000e+00,-3.500000000000000000e+02,0.000000000000000000e+00,1.491519722598270026e-03
3.000000000000000000e+00,-3.500000000000000000e+02,-3.000000000000000000e+02,2.546916866534047947e-04
4.000000000000000000e+00,-3.000000000000000000e+02,-3.500000000000000000e+02,8.004995207200880144e-05
5.000000000000000000e+00,0.000000000000000000e+00,-3.500000000000000000e+02,7.847000324959095736e-05
6.000000000000000000e+00,3.000000000000000000e+02,-3.500000000000000000e+02,2.040229455435492662e-04
7.000000000000000000e+00,0.000000000000000000e+00,3.500000000000000000e+02,9.704402381614182522e-04
8.000000000000000000e+00,3.500000000000000000e+02,3.500000000000000000e+02,2.464088645706981177e-04
9.000000000000000000e+00,3.500000000000000000e+02,0.000000000000000000e+00,-4.080975041819471204e-04
