channel names:							
006_0_290_50 - Brücke (V/V) - R0__PXI1Slot2_ai0	006_0_290_50 - Brücke (V/V) - R1__PXI1Slot2_ai1	006_0_290_50 - Brücke (V/V) - R2__PXI1Slot2_ai2	006_0_290_50 - Brücke (V/V) - R3__PXI1Slot2_ai3	006_0_290_50 - Brücke (V/V) - R4__PXI1Slot2_ai4	006_0_290_50 - Brücke (V/V) - R5__PXI1Slot2_ai5	006_0_290_50 - Brücke (V/V) - R6__PXI1Slot2_ai6	006_0_290_50 - Brücke (V/V) - R7__PXI1Slot2_ai7
2,898073E-1	1,209680E-2	-7,455289E-1	3,244821E-1	-2,489579E-1	-5,173648E-1	-8,307936E-2	-1,820119E-1
2,897119E-1	1,218024E-2	-7,455886E-1	3,244225E-1	-2,490175E-1	-5,173767E-1	-8,272173E-2	-1,820715E-1
2,896404E-1	1,212064E-2	-7,454336E-1	3,243748E-1	-2,492202E-1	-5,174482E-1	-8,291247E-2	-1,821073E-1
2,896642E-1	1,197759E-2	-7,455051E-1	3,242556E-1	-2,492917E-1	-5,173648E-1	-8,318665E-2	-1,820596E-1
2,896881E-1	1,189414E-2	-7,456482E-1	3,242556E-1	-2,491606E-1	-5,175913E-1	-8,305552E-2	-1,820238E-1
2,896642E-1	1,202527E-2	-7,455409E-1	3,242556E-1	-2,492083E-1	-5,175555E-1	-8,321049E-2	-1,821550E-1
2,897119E-1	1,218024E-2	-7,453621E-1	3,242914E-1	-2,491725E-1	-5,175436E-1	-8,316281E-2	-1,822146E-1
2,897119E-1	1,220409E-2	-7,455170E-1	3,243152E-1	-2,490771E-1	-5,175198E-1	-8,299592E-2	-1,820834E-1
2,897238E-1	1,219217E-2	-7,456124E-1	3,242198E-1	-2,488864E-1	-5,175436E-1	-8,294823E-2	-1,820715E-1
2,896523E-1	1,225177E-2	-7,455409E-1	3,242079E-1	-2,490771E-1	-5,174959E-1	-8,328202E-2	-1,822384E-1
2,896404E-1	1,223985E-2	-7,454813E-1	3,240649E-1	-2,490891E-1	-5,175555E-1	-8,311512E-2	-1,821907E-1
2,897477E-1	1,226369E-2	-7,454932E-1	3,240768E-1	-2,489102E-1	-5,175913E-1	-8,287671E-2	-1,821073E-1
2,898550E-1	1,228753E-2	-7,455051E-1	3,241006E-1	-2,488983E-1	-5,174959E-1	-8,282902E-2	-1,820596E-1
2,899265E-1	1,235906E-2	-7,455289E-1	3,243152E-1	-2,489579E-1	-5,174125E-1	-8,317473E-2	-1,820596E-1
2,898550E-1	1,238290E-2	-7,454217E-1	3,246013E-1	-2,490056E-1	-5,173410E-1	-8,288863E-2	-1,820238E-1
2,899146E-1	1,229945E-2	-7,455647E-1	3,245894E-1	-2,489937E-1	-5,173529E-1	-8,286479E-2	-1,821073E-1
2,899146E-1	1,225177E-2	-7,455647E-1	3,244702E-1	-2,490891E-1	-5,173529E-1	-8,272173E-2	-1,819881E-1
2,900100E-1	1,227561E-2	-7,453501E-1	3,244344E-1	-2,489818E-1	-5,173648E-1	-8,255484E-2	-1,819285E-1
2,900457E-1	1,244251E-2	-7,453621E-1	3,243867E-1	-2,491010E-1	-5,173171E-1	-8,273365E-2	-1,819761E-1
2,901649E-1	1,237098E-2	-7,452190E-1	3,243748E-1	-2,490652E-1	-5,173052E-1	-8,291247E-2	-1,819046E-1
2,901530E-1	1,240674E-2	-7,453859E-1	3,243748E-1	-2,488626E-1	-5,172575E-1	-8,268597E-2	-1,819285E-1
2,900338E-1	1,239482E-2	-7,454217E-1	3,242914E-1	-2,489222E-1	-5,172933E-1	-8,266213E-2	-1,819881E-1
2,900100E-1	1,251403E-2	-7,453740E-1	3,245417E-1	-2,489102E-1	-5,172933E-1	-8,260252E-2	-1,818927E-1
2,901649E-1	1,264516E-2	-7,453859E-1	3,245655E-1	-2,487910E-1	-5,171621E-1	-8,274558E-2	-1,819046E-1
2,901888E-1	1,271669E-2	-7,452548E-1	3,245298E-1	-2,490056E-1	-5,172575E-1	-8,290055E-2	-1,818927E-1
2,900696E-1	1,257364E-2	-7,453978E-1	3,242914E-1	-2,489698E-1	-5,174482E-1	-8,292439E-2	-1,818808E-1
2,898788E-1	1,226369E-2	-7,454097E-1	3,239933E-1	-2,488149E-1	-5,175913E-1	-8,273365E-2	-1,820715E-1
2,897835E-1	1,213256E-2	-7,454932E-1	3,239337E-1	-2,488864E-1	-5,174959E-1	-8,307936E-2	-1,822146E-1
2,899027E-1	1,229945E-2	-7,455886E-1	3,242556E-1	-2,488506E-1	-5,173886E-1	-8,284094E-2	-1,821311E-1
2,900576E-1	1,231138E-2	-7,456482E-1	3,244940E-1	-2,489460E-1	-5,172337E-1	-8,275750E-2	-1,820477E-1
2,900338E-1	1,234714E-2	-7,456362E-1	3,244225E-1	-2,489698E-1	-5,171979E-1	-8,275750E-2	-1,819881E-1
2,898788E-1	1,222793E-2	-7,455766E-1	3,240768E-1	-2,488149E-1	-5,173648E-1	-8,285286E-2	-1,821669E-1
2,897715E-1	1,208488E-2	-7,457793E-1	3,235284E-1	-2,488745E-1	-5,176271E-1	-8,310320E-2	-1,822503E-1
2,897119E-1	1,195375E-2	-7,457435E-1	3,238264E-1	-2,485168E-1	-5,176032E-1	-8,306744E-2	-1,823338E-1
2,898431E-1	1,210872E-2	-7,456958E-1	3,241006E-1	-2,487910E-1	-5,174482E-1	-8,309128E-2	-1,821907E-1
2,898907E-1	1,222793E-2	-7,456482E-1	3,246371E-1	-2,487910E-1	-5,172337E-1	-8,269789E-2	-1,820357E-1
2,899146E-1	1,231138E-2	-7,456005E-1	3,247563E-1	-2,490056E-1	-5,170906E-1	-8,275750E-2	-1,820000E-1
2,898073E-1	1,220409E-2	-7,457197E-1	3,243629E-1	-2,491367E-1	-5,174721E-1	-8,276942E-2	-1,821788E-1
2,896762E-1	1,207296E-2	-7,457316E-1	3,238622E-1	-2,489341E-1	-5,177105E-1	-8,316281E-2	-1,823576E-1
2,895927E-1	1,197759E-2	-7,457674E-1	3,235761E-1	-2,489698E-1	-5,178297E-1	-8,316281E-2	-1,823338E-1
2,898192E-1	1,212064E-2	-7,456362E-1	3,239218E-1	-2,490294E-1	-5,175794E-1	-8,269789E-2	-1,822265E-1
2,899265E-1	1,215640E-2	-7,455528E-1	3,243510E-1	-2,492321E-1	-5,172217E-1	-8,269789E-2	-1,820834E-1
2,898431E-1	1,223985E-2	-7,456958E-1	3,243867E-1	-2,491010E-1	-5,172575E-1	-8,256676E-2	-1,821669E-1
2,898073E-1	1,210872E-2	-7,456362E-1	3,241722E-1	-2,489579E-1	-5,173529E-1	-8,268597E-2	-1,822146E-1
2,898192E-1	1,214448E-2	-7,457197E-1	3,238145E-1	-2,487910E-1	-5,175913E-1	-8,282902E-2	-1,824053E-1
2,898431E-1	1,201335E-2	-7,456482E-1	3,235999E-1	-2,490891E-1	-5,177105E-1	-8,296015E-2	-1,823695E-1
2,899384E-1	1,219217E-2	-7,456124E-1	3,238980E-1	-2,488029E-1	-5,175079E-1	-8,259060E-2	-1,822026E-1
2,899861E-1	1,216832E-2	-7,457078E-1	3,242198E-1	-2,488864E-1	-5,173648E-1	-8,232834E-2	-1,821311E-1
2,899265E-1	1,208488E-2	-7,457435E-1	3,244940E-1	-2,489579E-1	-5,172337E-1	-8,265021E-2	-1,821311E-1
2,899623E-1	1,216832E-2	-7,456839E-1	3,244463E-1	-2,489579E-1	-5,172575E-1	-8,256676E-2	-1,821669E-1
2,898788E-1	1,214448E-2	-7,457316E-1	3,241841E-1	-2,486599E-1	-5,174959E-1	-8,253100E-2	-1,822146E-1
2,898550E-1	1,213256E-2	-7,456601E-1	3,239457E-1	-2,487314E-1	-5,174721E-1	-8,256676E-2	-1,821430E-1
2,898550E-1	1,208488E-2	-7,455766E-1	3,240172E-1	-2,488268E-1	-5,175555E-1	-8,263829E-2	-1,821788E-1
2,898311E-1	1,214448E-2	-7,456005E-1	3,242318E-1	-2,488864E-1	-5,174006E-1	-8,262637E-2	-1,821430E-1
2,898431E-1	1,208488E-2	-7,456005E-1	3,245417E-1	-2,491367E-1	-5,172694E-1	-8,239987E-2	-1,821669E-1
2,898431E-1	1,208488E-2	-7,456124E-1	3,243033E-1	-2,491487E-1	-5,174244E-1	-8,265021E-2	-1,822384E-1
2,897596E-1	1,206104E-2	-7,456958E-1	3,238860E-1	-2,489818E-1	-5,176628E-1	-8,253100E-2	-1,822861E-1
2,897238E-1	1,208488E-2	-7,456958E-1	3,236596E-1	-2,488864E-1	-5,178297E-1	-8,243563E-2	-1,822503E-1
2,897119E-1	1,189414E-2	-7,456720E-1	3,236953E-1	-2,490056E-1	-5,177224E-1	-8,276942E-2	-1,823338E-1
2,897238E-1	1,187030E-2	-7,457078E-1	3,241960E-1	-2,488506E-1	-5,175436E-1	-8,257868E-2	-1,823457E-1
2,897835E-1	1,204911E-2	-7,456720E-1	3,245179E-1	-2,488864E-1	-5,173410E-1	-8,254292E-2	-1,822861E-1
2,898550E-1	1,204911E-2	-7,456124E-1	3,244463E-1	-2,488387E-1	-5,174244E-1	-8,269789E-2	-1,821430E-1
2,897954E-1	1,187030E-2	-7,456243E-1	3,243748E-1	-2,487433E-1	-5,174959E-1	-8,242371E-2	-1,820834E-1
2,896762E-1	1,195375E-2	-7,457435E-1	3,240649E-1	-2,489102E-1	-5,175794E-1	-8,268597E-2	-1,821907E-1
2,896881E-1	1,185838E-2	-7,456839E-1	3,238860E-1	-2,489818E-1	-5,177105E-1	-8,307936E-2	-1,823099E-1
2,895450E-1	1,194183E-2	-7,457316E-1	3,239099E-1	-2,487910E-1	-5,176986E-1	-8,270981E-2	-1,822980E-1
2,896166E-1	1,195375E-2	-7,457197E-1	3,240410E-1	-2,487791E-1	-5,175198E-1	-8,267405E-2	-1,822503E-1
2,898311E-1	1,201335E-2	-7,456839E-1	3,241245E-1	-2,488506E-1	-5,174959E-1	-8,300784E-2	-1,822503E-1
2,897477E-1	1,203719E-2	-7,456601E-1	3,242437E-1	-2,487553E-1	-5,173767E-1	-8,292439E-2	-1,821788E-1
2,896523E-1	1,209680E-2	-7,457674E-1	3,241602E-1	-2,489818E-1	-5,172456E-1	-8,255484E-2	-1,822384E-1
2,896881E-1	1,208488E-2	-7,456839E-1	3,240172E-1	-2,490414E-1	-5,174482E-1	-8,286479E-2	-1,823099E-1
2,896881E-1	1,213256E-2	-7,456243E-1	3,237072E-1	-2,489579E-1	-5,175675E-1	-8,279326E-2	-1,823457E-1
2,897358E-1	1,206104E-2	-7,457554E-1	3,238145E-1	-2,487314E-1	-5,174959E-1	-8,274558E-2	-1,823099E-1
2,897596E-1	1,216832E-2	-7,457197E-1	3,240768E-1	-2,489341E-1	-5,174125E-1	-8,286479E-2	-1,821192E-1
2,897835E-1	1,226369E-2	-7,456005E-1	3,242675E-1	-2,489460E-1	-5,172814E-1	-8,281710E-2	-1,822146E-1
2,897596E-1	1,226369E-2	-7,456005E-1	3,244702E-1	-2,489460E-1	-5,172098E-1	-8,274558E-2	-1,821430E-1
2,896642E-1	1,220409E-2	-7,456720E-1	3,242556E-1	-2,489937E-1	-5,174602E-1	-8,278134E-2	-1,822861E-1
2,896404E-1	1,208488E-2	-7,456482E-1	3,239099E-1	-2,489460E-1	-5,177582E-1	-8,312705E-2	-1,823218E-1
2,896523E-1	1,197759E-2	-7,457078E-1	3,237668E-1	-2,490056E-1	-5,177105E-1	-8,296015E-2	-1,823457E-1
2,896285E-1	1,200143E-2	-7,456243E-1	3,239576E-1	-2,488506E-1	-5,174721E-1	-8,301976E-2	-1,823815E-1
2,897119E-1	1,226369E-2	-7,455886E-1	3,243867E-1	-2,487672E-1	-5,173410E-1	-8,304360E-2	-1,822146E-1
2,898073E-1	1,227561E-2	-7,456482E-1	3,244702E-1	-2,488506E-1	-5,172098E-1	-8,282902E-2	-1,822146E-1
2,897358E-1	1,219217E-2	-7,456243E-1	3,243629E-1	-2,487195E-1	-5,172217E-1	-8,261445E-2	-1,823576E-1
2,896285E-1	1,215640E-2	-7,456482E-1	3,241125E-1	-2,487553E-1	-5,173648E-1	-8,272173E-2	-1,824411E-1
2,896285E-1	1,210872E-2	-7,457316E-1	3,238264E-1	-2,488864E-1	-5,174482E-1	-8,291247E-2	-1,825126E-1
2,896881E-1	1,229945E-2	-7,456005E-1	3,238741E-1	-2,491487E-1	-5,174482E-1	-8,278134E-2	-1,826079E-1
2,896762E-1	1,228753E-2	-7,456243E-1	3,239695E-1	-2,488745E-1	-5,174363E-1	-8,272173E-2	-1,822861E-1
2,896285E-1	1,221601E-2	-7,456839E-1	3,240410E-1	-2,490294E-1	-5,173171E-1	-8,268597E-2	-1,823934E-1
2,896762E-1	1,214448E-2	-7,456482E-1	3,239814E-1	-2,489818E-1	-5,174363E-1	-8,288863E-2	-1,824172E-1
2,897358E-1	1,214448E-2	-7,457554E-1	3,238622E-1	-2,488387E-1	-5,176390E-1	-8,265021E-2	-1,823576E-1
2,896285E-1	1,215640E-2	-7,458270E-1	3,236238E-1	-2,490414E-1	-5,176628E-1	-8,265021E-2	-1,823815E-1
2,896523E-1	1,218024E-2	-7,457554E-1	3,235761E-1	-2,487195E-1	-5,176747E-1	-8,284094E-2	-1,822265E-1
2,896285E-1	1,207296E-2	-7,457674E-1	3,238741E-1	-2,487195E-1	-5,176032E-1	-8,259060E-2	-1,822026E-1
2,896762E-1	1,212064E-2	-7,458270E-1	3,240649E-1	-2,489341E-1	-5,175436E-1	-8,269789E-2	-1,822980E-1
2,897477E-1	1,215640E-2	-7,456601E-1	3,242318E-1	-2,485407E-1	-5,174244E-1	-8,275750E-2	-1,822622E-1
2,897000E-1	1,219217E-2	-7,457316E-1	3,241125E-1	-2,487076E-1	-5,175555E-1	-8,267405E-2	-1,821550E-1
2,896642E-1	1,214448E-2	-7,458270E-1	3,239814E-1	-2,487910E-1	-5,175079E-1	-8,278134E-2	-1,822146E-1
2,897715E-1	1,210872E-2	-7,456958E-1	3,239576E-1	-2,487553E-1	-5,176509E-1	-8,279326E-2	-1,821669E-1
2,896762E-1	1,210872E-2	-7,458031E-1	3,238860E-1	-2,489222E-1	-5,176986E-1	-8,268597E-2	-1,821788E-1
2,896523E-1	1,195375E-2	-7,457674E-1	3,240053E-1	-2,488745E-1	-5,175198E-1	-8,265021E-2	-1,822742E-1
2,897000E-1	1,206104E-2	-7,456601E-1	3,240649E-1	-2,488745E-1	-5,174840E-1	-8,267405E-2	-1,821073E-1
2,897954E-1	1,214448E-2	-7,456720E-1	3,241006E-1	-2,490533E-1	-5,174721E-1	-8,256676E-2	-1,820596E-1
2,897238E-1	1,220409E-2	-7,456958E-1	3,240649E-1	-2,488745E-1	-5,173886E-1	-8,270981E-2	-1,821907E-1
2,896285E-1	1,210872E-2	-7,456839E-1	3,238384E-1	-2,490414E-1	-5,175555E-1	-8,287671E-2	-1,822980E-1
2,895450E-1	1,200143E-2	-7,457793E-1	3,237430E-1	-2,488029E-1	-5,176390E-1	-8,259060E-2	-1,823576E-1
2,896523E-1	1,203719E-2	-7,458270E-1	3,236357E-1	-2,488626E-1	-5,175198E-1	-8,263829E-2	-1,823576E-1
2,896881E-1	1,210872E-2	-7,456720E-1	3,238026E-1	-2,488983E-1	-5,174959E-1	-8,286479E-2	-1,822622E-1
2,897238E-1	1,216832E-2	-7,457316E-1	3,239337E-1	-2,491248E-1	-5,173290E-1	-8,280518E-2	-1,821430E-1
2,897238E-1	1,214448E-2	-7,458031E-1	3,240172E-1	-2,489818E-1	-5,172814E-1	-8,274558E-2	-1,820953E-1
2,897596E-1	1,213256E-2	-7,456005E-1	3,240887E-1	-2,489937E-1	-5,172814E-1	-8,263829E-2	-1,821669E-1
2,897119E-1	1,208488E-2	-7,457197E-1	3,239099E-1	-2,490414E-1	-5,174602E-1	-8,286479E-2	-1,823099E-1
2,897119E-1	1,207296E-2	-7,457078E-1	3,238145E-1	-2,489222E-1	-5,175079E-1	-8,268597E-2	-1,822384E-1
2,897238E-1	1,203719E-2	-7,456720E-1	3,237907E-1	-2,488029E-1	-5,175317E-1	-8,268597E-2	-1,821669E-1
2,897477E-1	1,204911E-2	-7,457793E-1	3,236596E-1	-2,488864E-1	-5,175317E-1	-8,268597E-2	-1,821907E-1
2,897596E-1	1,207296E-2	-7,456958E-1	3,237788E-1	-2,488268E-1	-5,174840E-1	-8,245947E-2	-1,822026E-1
2,896404E-1	1,210872E-2	-7,457793E-1	3,239695E-1	-2,489460E-1	-5,174244E-1	-8,245947E-2	-1,821550E-1
2,897119E-1	1,204911E-2	-7,457197E-1	3,238026E-1	-2,490294E-1	-5,174840E-1	-8,253100E-2	-1,822503E-1
2,898550E-1	1,210872E-2	-7,457078E-1	3,238980E-1	-2,489937E-1	-5,174363E-1	-8,243563E-2	-1,821669E-1
2,898550E-1	1,213256E-2	-7,456958E-1	3,240410E-1	-2,490652E-1	-5,173171E-1	-8,254292E-2	-1,821550E-1
2,896642E-1	1,213256E-2	-7,457435E-1	3,238980E-1	-2,491129E-1	-5,172933E-1	-8,250716E-2	-1,822265E-1
2,898192E-1	1,219217E-2	-7,456839E-1	3,239933E-1	-2,487672E-1	-5,175079E-1	-8,244755E-2	-1,821430E-1
2,897238E-1	1,213256E-2	-7,457078E-1	3,238860E-1	-2,487195E-1	-5,175198E-1	-8,243563E-2	-1,821550E-1
2,897835E-1	1,218024E-2	-7,456362E-1	3,238503E-1	-2,487553E-1	-5,174959E-1	-8,254292E-2	-1,822622E-1
2,898907E-1	1,215640E-2	-7,456005E-1	3,241245E-1	-2,487076E-1	-5,174840E-1	-8,234026E-2	-1,820953E-1
2,898788E-1	1,214448E-2	-7,456124E-1	3,240649E-1	-2,490652E-1	-5,173767E-1	-8,220913E-2	-1,820477E-1
2,898550E-1	1,207296E-2	-7,456482E-1	3,240291E-1	-2,489341E-1	-5,174482E-1	-8,247139E-2	-1,820119E-1
2,898073E-1	1,209680E-2	-7,456362E-1	3,241006E-1	-2,488506E-1	-5,175436E-1	-8,261445E-2	-1,821311E-1
2,897477E-1	1,204911E-2	-7,458627E-1	3,238026E-1	-2,489698E-1	-5,175794E-1	-8,263829E-2	-1,821550E-1
2,899027E-1	1,184646E-2	-7,456362E-1	3,238622E-1	-2,487433E-1	-5,175913E-1	-8,255484E-2	-1,820238E-1
2,899503E-1	1,185838E-2	-7,455886E-1	3,240649E-1	-2,489698E-1	-5,175198E-1	-8,254292E-2	-1,820834E-1
2,898788E-1	1,192991E-2	-7,456839E-1	3,241483E-1	-2,489818E-1	-5,174602E-1	-8,241179E-2	-1,820238E-1
2,898431E-1	1,196567E-2	-7,456839E-1	3,242675E-1	-2,487791E-1	-5,174721E-1	-8,256676E-2	-1,822384E-1
2,898192E-1	1,195375E-2	-7,457435E-1	3,240529E-1	-2,486718E-1	-5,175913E-1	-8,247139E-2	-1,822503E-1
2,898550E-1	1,194183E-2	-7,456482E-1	3,239695E-1	-2,485884E-1	-5,174840E-1	-8,263829E-2	-1,821550E-1
2,899146E-1	1,209680E-2	-7,456362E-1	3,239814E-1	-2,486122E-1	-5,175079E-1	-8,263829E-2	-1,821430E-1
2,899623E-1	1,200143E-2	-7,456243E-1	3,241006E-1	-2,485526E-1	-5,174840E-1	-8,236411E-2	-1,820596E-1
2,899384E-1	1,197759E-2	-7,456124E-1	3,242079E-1	-2,487791E-1	-5,173767E-1	-8,261445E-2	-1,821430E-1
2,897954E-1	1,195375E-2	-7,455289E-1	3,241960E-1	-2,487672E-1	-5,173886E-1	-8,266213E-2	-1,821788E-1
2,899503E-1	1,197759E-2	-7,455886E-1	3,240053E-1	-2,486241E-1	-5,174721E-1	-8,248332E-2	-1,821788E-1
2,899503E-1	1,200143E-2	-7,456839E-1	3,239218E-1	-2,483261E-1	-5,174721E-1	-8,253100E-2	-1,821192E-1
2,899384E-1	1,201335E-2	-7,455647E-1	3,238145E-1	-2,486599E-1	-5,174959E-1	-8,265021E-2	-1,821311E-1
2,898669E-1	1,191798E-2	-7,457197E-1	3,238384E-1	-2,488506E-1	-5,175317E-1	-8,281710E-2	-1,822622E-1
2,897954E-1	1,190606E-2	-7,458627E-1	3,240291E-1	-2,489102E-1	-5,175317E-1	-8,261445E-2	-1,821550E-1
2,899146E-1	1,195375E-2	-7,457435E-1	3,242079E-1	-2,488387E-1	-5,173886E-1	-8,259060E-2	-1,820834E-1
2,898788E-1	1,189414E-2	-7,456839E-1	3,241722E-1	-2,490175E-1	-5,174721E-1	-8,269789E-2	-1,820119E-1
2,898311E-1	1,185838E-2	-7,456362E-1	3,240768E-1	-2,489222E-1	-5,175317E-1	-8,261445E-2	-1,820715E-1
2,898311E-1	1,190606E-2	-7,456839E-1	3,239814E-1	-2,490175E-1	-5,176390E-1	-8,274558E-2	-1,821311E-1
2,897358E-1	1,184646E-2	-7,458031E-1	3,238741E-1	-2,488864E-1	-5,176509E-1	-8,298399E-2	-1,821788E-1
2,898311E-1	1,195375E-2	-7,457912E-1	3,239337E-1	-2,490175E-1	-5,175913E-1	-8,280518E-2	-1,821311E-1
2,898907E-1	1,204911E-2	-7,456243E-1	3,240649E-1	-2,489222E-1	-5,175317E-1	-8,280518E-2	-1,820953E-1
2,898669E-1	1,208488E-2	-7,456720E-1	3,241364E-1	-2,488745E-1	-5,173767E-1	-8,281710E-2	-1,820596E-1
2,898907E-1	1,202527E-2	-7,458270E-1	3,241722E-1	-2,487314E-1	-5,174125E-1	-8,290055E-2	-1,820834E-1
2,897596E-1	1,194183E-2	-7,458389E-1	3,241364E-1	-2,486361E-1	-5,174602E-1	-8,266213E-2	-1,820477E-1
2,897596E-1	1,204911E-2	-7,457912E-1	3,241602E-1	-2,486599E-1	-5,174125E-1	-8,284094E-2	-1,821430E-1
2,899503E-1	1,202527E-2	-7,456243E-1	3,240410E-1	-2,488149E-1	-5,174125E-1	-8,285286E-2	-1,820834E-1
2,899146E-1	1,210872E-2	-7,456601E-1	3,240053E-1	-2,488745E-1	-5,175079E-1	-8,286479E-2	-1,820238E-1
2,899265E-1	1,196567E-2	-7,457674E-1	3,239695E-1	-2,488864E-1	-5,175198E-1	-8,290055E-2	-1,819881E-1
2,898311E-1	1,198951E-2	-7,457316E-1	3,239337E-1	-2,492083E-1	-5,175555E-1	-8,296015E-2	-1,821311E-1
2,897954E-1	1,206104E-2	-7,457435E-1	3,238860E-1	-2,491248E-1	-5,175913E-1	-8,299592E-2	-1,821430E-1
2,897954E-1	1,195375E-2	-7,456362E-1	3,240410E-1	-2,488268E-1	-5,176390E-1	-8,259060E-2	-1,819404E-1
2,897954E-1	1,188222E-2	-7,457435E-1	3,239457E-1	-2,487910E-1	-5,175675E-1	-8,296015E-2	-1,820119E-1
2,898669E-1	1,190606E-2	-7,457793E-1	3,238384E-1	-2,490056E-1	-5,175555E-1	-8,299592E-2	-1,820596E-1
2,898550E-1	1,189414E-2	-7,456362E-1	3,239576E-1	-2,488626E-1	-5,174959E-1	-8,297207E-2	-1,821430E-1
2,897119E-1	1,188222E-2	-7,456720E-1	3,240410E-1	-2,488745E-1	-5,174482E-1	-8,300784E-2	-1,821550E-1
2,899146E-1	1,185838E-2	-7,456362E-1	3,240649E-1	-2,490652E-1	-5,174482E-1	-8,306744E-2	-1,820715E-1
2,898192E-1	1,191798E-2	-7,456601E-1	3,239337E-1	-2,490652E-1	-5,175079E-1	-8,279326E-2	-1,819285E-1
2,898669E-1	1,198951E-2	-7,455409E-1	3,240172E-1	-2,490175E-1	-5,175436E-1	-8,278134E-2	-1,820357E-1
2,898788E-1	1,192991E-2	-7,455289E-1	3,240172E-1	-2,492083E-1	-5,174602E-1	-8,306744E-2	-1,820477E-1
2,899146E-1	1,187030E-2	-7,455051E-1	3,240887E-1	-2,489579E-1	-5,174959E-1	-8,278134E-2	-1,820596E-1
2,899742E-1	1,203719E-2	-7,455289E-1	3,240529E-1	-2,492679E-1	-5,174959E-1	-8,274558E-2	-1,820596E-1
2,899265E-1	1,198951E-2	-7,455409E-1	3,239218E-1	-2,491725E-1	-5,174602E-1	-8,253100E-2	-1,820119E-1
2,899146E-1	1,202527E-2	-7,454455E-1	3,240053E-1	-2,489698E-1	-5,174840E-1	-8,244755E-2	-1,820477E-1
2,899265E-1	1,201335E-2	-7,455766E-1	3,239695E-1	-2,490414E-1	-5,174482E-1	-8,257868E-2	-1,820238E-1
2,899503E-1	1,203719E-2	-7,456005E-1	3,239576E-1	-2,488506E-1	-5,173648E-1	-8,267405E-2	-1,820119E-1
2,899027E-1	1,192991E-2	-7,456839E-1	3,239695E-1	-2,487314E-1	-5,174363E-1	-8,250716E-2	-1,820477E-1
2,898311E-1	1,200143E-2	-7,456720E-1	3,240529E-1	-2,487076E-1	-5,173290E-1	-8,228066E-2	-1,819046E-1
