channel names:							
016_-58_232_50 - Brücke (V/V) - R0__PXI1Slot2_ai0	016_-58_232_50 - Brücke (V/V) - R1__PXI1Slot2_ai1	016_-58_232_50 - Brücke (V/V) - R2__PXI1Slot2_ai2	016_-58_232_50 - Brücke (V/V) - R3__PXI1Slot2_ai3	016_-58_232_50 - Brücke (V/V) - R4__PXI1Slot2_ai4	016_-58_232_50 - Brücke (V/V) - R5__PXI1Slot2_ai5	016_-58_232_50 - Brücke (V/V) - R6__PXI1Slot2_ai6	016_-58_232_50 - Brücke (V/V) - R7__PXI1Slot2_ai7
2,987599E-1	2,269450E-2	-7,244170E-1	2,343718E-1	-4,033220E-1	-4,305685E-1	-5,023720E-2	-3,692228E-2
2,988314E-1	2,273027E-2	-7,243931E-1	2,346221E-1	-4,035604E-1	-4,304851E-1	-5,008223E-2	-3,682691E-2
2,989626E-1	2,283756E-2	-7,243812E-1	2,349321E-1	-4,036320E-1	-4,303778E-1	-4,981997E-2	-3,669578E-2
2,990937E-1	2,286140E-2	-7,243455E-1	2,353135E-1	-4,033816E-1	-4,301990E-1	-4,968884E-2	-3,671962E-2
2,990579E-1	2,283756E-2	-7,243216E-1	2,351109E-1	-4,035008E-1	-4,303420E-1	-4,973652E-2	-3,677922E-2
2,989864E-1	2,263490E-2	-7,242978E-1	2,347771E-1	-4,032147E-1	-4,305685E-1	-4,985573E-2	-3,676730E-2
2,989387E-1	2,269450E-2	-7,242978E-1	2,345744E-1	-4,031790E-1	-4,306043E-1	-5,002263E-2	-3,682691E-2
2,989387E-1	2,274219E-2	-7,243097E-1	2,344910E-1	-4,031194E-1	-4,305328E-1	-4,979613E-2	-3,680307E-2
2,989983E-1	2,277795E-2	-7,241786E-1	2,347533E-1	-4,031194E-1	-4,304016E-1	-4,968884E-2	-3,675538E-2
2,989626E-1	2,276603E-2	-7,243216E-1	2,351705E-1	-4,032028E-1	-4,303897E-1	-4,961731E-2	-3,675538E-2
2,990222E-1	2,275411E-2	-7,243455E-1	2,351943E-1	-4,032147E-1	-4,303420E-1	-4,959347E-2	-3,673154E-2
2,990937E-1	2,277795E-2	-7,241905E-1	2,351943E-1	-4,031671E-1	-4,302943E-1	-4,954579E-2	-3,682691E-2
2,989745E-1	2,289716E-2	-7,242739E-1	2,350990E-1	-4,032267E-1	-4,303420E-1	-4,952195E-2	-3,681499E-2
2,988553E-1	2,270643E-2	-7,242620E-1	2,350036E-1	-4,033816E-1	-4,303063E-1	-4,931929E-2	-3,676730E-2
2,988791E-1	2,276603E-2	-7,244289E-1	2,348129E-1	-4,034412E-1	-4,303420E-1	-4,940274E-2	-3,686267E-2
2,989149E-1	2,275411E-2	-7,243931E-1	2,349440E-1	-4,034770E-1	-4,304016E-1	-4,949811E-2	-3,676730E-2
2,989864E-1	2,268258E-2	-7,243216E-1	2,352420E-1	-4,033697E-1	-4,302467E-1	-4,949811E-2	-3,670770E-2
2,989268E-1	2,278987E-2	-7,243335E-1	2,352539E-1	-4,034174E-1	-4,301632E-1	-4,946234E-2	-3,657657E-2
2,989745E-1	2,284948E-2	-7,243097E-1	2,351586E-1	-4,033220E-1	-4,302467E-1	-4,943850E-2	-3,661233E-2
2,988791E-1	2,268258E-2	-7,243931E-1	2,350751E-1	-4,032982E-1	-4,303301E-1	-4,945042E-2	-3,667194E-2
2,988076E-1	2,276603E-2	-7,243335E-1	2,350155E-1	-4,033220E-1	-4,303420E-1	-4,951003E-2	-3,657657E-2
2,989268E-1	2,284948E-2	-7,242262E-1	2,349798E-1	-4,034412E-1	-4,303539E-1	-4,952195E-2	-3,674346E-2
2,989864E-1	2,277795E-2	-7,243216E-1	2,351467E-1	-4,033220E-1	-4,302109E-1	-4,937890E-2	-3,664809E-2
2,989745E-1	2,289716E-2	-7,243216E-1	2,352063E-1	-4,034770E-1	-4,301990E-1	-4,937890E-2	-3,652889E-2
2,989864E-1	2,280179E-2	-7,243097E-1	2,350394E-1	-4,033816E-1	-4,302943E-1	-4,948618E-2	-3,657657E-2
2,989506E-1	2,286140E-2	-7,242978E-1	2,350870E-1	-4,032743E-1	-4,304016E-1	-4,964116E-2	-3,660041E-2
2,989149E-1	2,304021E-2	-7,242859E-1	2,351347E-1	-4,031909E-1	-4,303659E-1	-4,965308E-2	-3,666002E-2
2,989983E-1	2,302829E-2	-7,242382E-1	2,353374E-1	-4,030836E-1	-4,301155E-1	-4,956963E-2	-3,662425E-2
2,989626E-1	2,293292E-2	-7,243216E-1	2,354328E-1	-4,033101E-1	-4,301513E-1	-4,953387E-2	-3,664809E-2
2,988553E-1	2,288524E-2	-7,244289E-1	2,350751E-1	-4,034889E-1	-4,303301E-1	-4,939082E-2	-3,655273E-2
2,989030E-1	2,275411E-2	-7,243574E-1	2,350751E-1	-4,033459E-1	-4,303301E-1	-4,943850E-2	-3,664809E-2
2,989745E-1	2,278987E-2	-7,243097E-1	2,350870E-1	-4,036320E-1	-4,302943E-1	-4,971268E-2	-3,674346E-2
2,990341E-1	2,275411E-2	-7,242859E-1	2,351824E-1	-4,036797E-1	-4,302586E-1	-4,966500E-2	-3,655273E-2
2,989745E-1	2,278987E-2	-7,243812E-1	2,352301E-1	-4,037154E-1	-4,301394E-1	-4,929545E-2	-3,660041E-2
2,989506E-1	2,276603E-2	-7,243693E-1	2,351824E-1	-4,035247E-1	-4,301870E-1	-4,931929E-2	-3,656465E-2
2,989626E-1	2,283756E-2	-7,242978E-1	2,350274E-1	-4,034651E-1	-4,302347E-1	-4,966500E-2	-3,662425E-2
2,988434E-1	2,286140E-2	-7,244170E-1	2,349678E-1	-4,034174E-1	-4,302943E-1	-4,989150E-2	-3,661233E-2
2,989626E-1	2,292100E-2	-7,243574E-1	2,351467E-1	-4,034293E-1	-4,300798E-1	-4,954579E-2	-3,660041E-2
2,989864E-1	2,287332E-2	-7,243812E-1	2,351467E-1	-4,036201E-1	-4,300321E-1	-4,941466E-2	-3,652889E-2
2,989149E-1	2,289716E-2	-7,244408E-1	2,352063E-1	-4,036081E-1	-4,300559E-1	-4,934313E-2	-3,651696E-2
2,988553E-1	2,277795E-2	-7,243574E-1	2,350155E-1	-4,034889E-1	-4,302228E-1	-4,940274E-2	-3,669578E-2
2,987718E-1	2,249185E-2	-7,244766E-1	2,348606E-1	-4,034532E-1	-4,303897E-1	-4,968884E-2	-3,681499E-2
2,990579E-1	2,259914E-2	-7,243574E-1	2,347175E-1	-4,035485E-1	-4,303420E-1	-4,955771E-2	-3,675538E-2
2,990103E-1	2,261106E-2	-7,242859E-1	2,349678E-1	-4,034651E-1	-4,302347E-1	-4,929545E-2	-3,661233E-2
2,988672E-1	2,264682E-2	-7,243931E-1	2,350274E-1	-4,034651E-1	-4,301513E-1	-4,945042E-2	-3,650504E-2
2,989864E-1	2,267066E-2	-7,243216E-1	2,349321E-1	-4,035604E-1	-4,301870E-1	-4,952195E-2	-3,662425E-2
2,990460E-1	2,270643E-2	-7,243812E-1	2,349917E-1	-4,034293E-1	-4,302347E-1	-4,954579E-2	-3,666002E-2
2,990818E-1	2,280179E-2	-7,243693E-1	2,348963E-1	-4,034532E-1	-4,303182E-1	-4,951003E-2	-3,675538E-2
2,989983E-1	2,288524E-2	-7,242859E-1	2,350394E-1	-4,037750E-1	-4,302586E-1	-4,956963E-2	-3,664809E-2
2,990341E-1	2,276603E-2	-7,242978E-1	2,349917E-1	-4,036201E-1	-4,302467E-1	-4,941466E-2	-3,660041E-2
2,989864E-1	2,280179E-2	-7,242859E-1	2,348248E-1	-4,036320E-1	-4,302467E-1	-4,947426E-2	-3,661233E-2
2,989387E-1	2,282563E-2	-7,243216E-1	2,347890E-1	-4,035604E-1	-4,304135E-1	-4,958155E-2	-3,674346E-2
2,990103E-1	2,283756E-2	-7,242978E-1	2,345983E-1	-4,033459E-1	-4,304016E-1	-4,953387E-2	-3,676730E-2
2,991056E-1	2,281371E-2	-7,242739E-1	2,349440E-1	-4,032028E-1	-4,302943E-1	-4,939082E-2	-3,662425E-2
2,991533E-1	2,277795E-2	-7,243335E-1	2,352897E-1	-4,032147E-1	-4,302228E-1	-4,924777E-2	-3,655273E-2
2,991295E-1	2,294484E-2	-7,243574E-1	2,354328E-1	-4,033578E-1	-4,301036E-1	-4,930737E-2	-3,651696E-2
2,989983E-1	2,280179E-2	-7,243097E-1	2,354566E-1	-4,035247E-1	-4,300917E-1	-4,933121E-2	-3,660041E-2
2,989626E-1	2,270643E-2	-7,242978E-1	2,351705E-1	-4,036081E-1	-4,301394E-1	-4,945042E-2	-3,668386E-2
2,989626E-1	2,273027E-2	-7,243216E-1	2,348725E-1	-4,035604E-1	-4,302824E-1	-4,961731E-2	-3,663617E-2
2,988791E-1	2,277795E-2	-7,243097E-1	2,346221E-1	-4,036081E-1	-4,304255E-1	-4,954579E-2	-3,655273E-2
2,988791E-1	2,287332E-2	-7,242501E-1	2,346817E-1	-4,034770E-1	-4,302943E-1	-4,935505E-2	-3,655273E-2
2,989149E-1	2,275411E-2	-7,242739E-1	2,350274E-1	-4,033936E-1	-4,302228E-1	-4,927161E-2	-3,654081E-2
2,991056E-1	2,289716E-2	-7,242262E-1	2,350632E-1	-4,035128E-1	-4,300202E-1	-4,948618E-2	-3,645736E-2
2,989983E-1	2,299253E-2	-7,242262E-1	2,349559E-1	-4,034055E-1	-4,300321E-1	-4,941466E-2	-3,648120E-2
2,989387E-1	2,282563E-2	-7,243812E-1	2,349321E-1	-4,032386E-1	-4,301870E-1	-4,923584E-2	-3,648120E-2
2,989268E-1	2,292100E-2	-7,243812E-1	2,347175E-1	-4,032982E-1	-4,302467E-1	-4,942658E-2	-3,644544E-2
2,989268E-1	2,289716E-2	-7,243455E-1	2,347413E-1	-4,031194E-1	-4,302586E-1	-4,968884E-2	-3,660041E-2
2,988791E-1	2,277795E-2	-7,244170E-1	2,348844E-1	-4,033101E-1	-4,301990E-1	-4,960539E-2	-3,661233E-2
2,989149E-1	2,280179E-2	-7,244051E-1	2,349082E-1	-4,032147E-1	-4,302943E-1	-4,961731E-2	-3,640968E-2
2,988314E-1	2,282563E-2	-7,242382E-1	2,349082E-1	-4,031313E-1	-4,301990E-1	-4,965308E-2	-3,651696E-2
2,988791E-1	2,283756E-2	-7,242620E-1	2,349082E-1	-4,033816E-1	-4,301870E-1	-4,954579E-2	-3,664809E-2
2,988910E-1	2,286140E-2	-7,243455E-1	2,350036E-1	-4,031551E-1	-4,302467E-1	-4,954579E-2	-3,658849E-2
2,989268E-1	2,283756E-2	-7,243812E-1	2,350036E-1	-4,032267E-1	-4,301870E-1	-4,956963E-2	-3,657657E-2
2,990222E-1	2,281371E-2	-7,243812E-1	2,351109E-1	-4,031551E-1	-4,301870E-1	-4,943850E-2	-3,652889E-2
2,989626E-1	2,287332E-2	-7,244885E-1	2,352301E-1	-4,030598E-1	-4,301394E-1	-4,936697E-2	-3,650504E-2
2,990103E-1	2,288524E-2	-7,244051E-1	2,351943E-1	-4,032624E-1	-4,301513E-1	-4,945042E-2	-3,652889E-2
2,988791E-1	2,293292E-2	-7,244289E-1	2,348367E-1	-4,035843E-1	-4,303301E-1	-4,947426E-2	-3,662425E-2
2,988672E-1	2,289716E-2	-7,244170E-1	2,346460E-1	-4,034412E-1	-4,303778E-1	-4,956963E-2	-3,655273E-2
2,988672E-1	2,280179E-2	-7,245004E-1	2,348367E-1	-4,034770E-1	-4,302586E-1	-4,936697E-2	-3,658849E-2
2,989030E-1	2,292100E-2	-7,244527E-1	2,351347E-1	-4,035604E-1	-4,301394E-1	-4,952195E-2	-3,651696E-2
2,989387E-1	2,301637E-2	-7,243812E-1	2,353851E-1	-4,037512E-1	-4,299963E-1	-4,942658E-2	-3,661233E-2
2,990460E-1	2,299253E-2	-7,245004E-1	2,354804E-1	-4,036081E-1	-4,299486E-1	-4,935505E-2	-3,649312E-2
2,989745E-1	2,296869E-2	-7,243931E-1	2,351705E-1	-4,036081E-1	-4,301274E-1	-4,927161E-2	-3,646928E-2
2,989745E-1	2,294484E-2	-7,243097E-1	2,348129E-1	-4,034532E-1	-4,303063E-1	-4,924777E-2	-3,640968E-2
2,990222E-1	2,293292E-2	-7,244647E-1	2,347890E-1	-4,034174E-1	-4,303063E-1	-4,935505E-2	-3,661233E-2
2,989506E-1	2,289716E-2	-7,245124E-1	2,349559E-1	-4,033697E-1	-4,301870E-1	-4,941466E-2	-3,660041E-2
2,990341E-1	2,284948E-2	-7,244051E-1	2,350394E-1	-4,032624E-1	-4,302109E-1	-4,937890E-2	-3,656465E-2
2,990341E-1	2,296869E-2	-7,245124E-1	2,350632E-1	-4,032147E-1	-4,301513E-1	-4,923584E-2	-3,658849E-2
2,990818E-1	2,295676E-2	-7,244766E-1	2,349678E-1	-4,032863E-1	-4,301751E-1	-4,923584E-2	-3,660041E-2
2,991295E-1	2,287332E-2	-7,244647E-1	2,347890E-1	-4,034293E-1	-4,302705E-1	-4,921200E-2	-3,658849E-2
2,989030E-1	2,292100E-2	-7,245481E-1	2,346817E-1	-4,034532E-1	-4,302705E-1	-4,918816E-2	-3,666002E-2
2,989626E-1	2,281371E-2	-7,245004E-1	2,346460E-1	-4,033697E-1	-4,303182E-1	-4,922392E-2	-3,662425E-2
2,989745E-1	2,283756E-2	-7,246316E-1	2,347533E-1	-4,034412E-1	-4,303778E-1	-4,910471E-2	-3,656465E-2
2,989864E-1	2,293292E-2	-7,246196E-1	2,348963E-1	-4,035485E-1	-4,303063E-1	-4,928353E-2	-3,663617E-2
2,990460E-1	2,290908E-2	-7,245004E-1	2,350632E-1	-4,035247E-1	-4,302109E-1	-4,917624E-2	-3,664809E-2
2,990579E-1	2,286140E-2	-7,245600E-1	2,352063E-1	-4,036320E-1	-4,302347E-1	-4,929545E-2	-3,663617E-2
2,990341E-1	2,278987E-2	-7,246554E-1	2,350990E-1	-4,034889E-1	-4,302586E-1	-4,929545E-2	-3,662425E-2
2,990460E-1	2,284948E-2	-7,245004E-1	2,349202E-1	-4,032982E-1	-4,304374E-1	-4,937890E-2	-3,668386E-2
2,989626E-1	2,286140E-2	-7,245362E-1	2,348129E-1	-4,032982E-1	-4,303659E-1	-4,943850E-2	-3,668386E-2
2,989983E-1	2,288524E-2	-7,245600E-1	2,349917E-1	-4,032505E-1	-4,301870E-1	-4,933121E-2	-3,661233E-2
2,989626E-1	2,284948E-2	-7,245124E-1	2,350632E-1	-4,030955E-1	-4,301632E-1	-4,942658E-2	-3,658849E-2
2,989506E-1	2,287332E-2	-7,246077E-1	2,352182E-1	-4,032624E-1	-4,301155E-1	-4,936697E-2	-3,668386E-2
2,989983E-1	2,273027E-2	-7,245839E-1	2,350632E-1	-4,032624E-1	-4,301274E-1	-4,933121E-2	-3,657657E-2
2,989864E-1	2,283756E-2	-7,244647E-1	2,351109E-1	-4,033697E-1	-4,302228E-1	-4,949811E-2	-3,660041E-2
2,990579E-1	2,278987E-2	-7,245004E-1	2,351467E-1	-4,035843E-1	-4,301632E-1	-4,947426E-2	-3,656465E-2
2,989745E-1	2,267066E-2	-7,246554E-1	2,350632E-1	-4,035008E-1	-4,302705E-1	-4,951003E-2	-3,652889E-2
2,988314E-1	2,271835E-2	-7,246673E-1	2,348486E-1	-4,034889E-1	-4,302109E-1	-4,951003E-2	-3,654081E-2
2,989268E-1	2,275411E-2	-7,246435E-1	2,348606E-1	-4,034412E-1	-4,303063E-1	-4,929545E-2	-3,651696E-2
2,990699E-1	2,278987E-2	-7,246792E-1	2,348963E-1	-4,034770E-1	-4,302824E-1	-4,940274E-2	-3,648120E-2
2,990579E-1	2,283756E-2	-7,245600E-1	2,348725E-1	-4,037393E-1	-4,302586E-1	-4,941466E-2	-3,658849E-2
2,989387E-1	2,277795E-2	-7,245839E-1	2,348367E-1	-4,036201E-1	-4,302347E-1	-4,939082E-2	-3,655273E-2
2,989864E-1	2,277795E-2	-7,246435E-1	2,348129E-1	-4,034651E-1	-4,302824E-1	-4,943850E-2	-3,651696E-2
2,989387E-1	2,282563E-2	-7,245600E-1	2,346937E-1	-4,037393E-1	-4,303539E-1	-4,940274E-2	-3,650504E-2
2,989387E-1	2,283756E-2	-7,245004E-1	2,346698E-1	-4,034174E-1	-4,304255E-1	-4,947426E-2	-3,657657E-2
2,990818E-1	2,284948E-2	-7,244885E-1	2,348248E-1	-4,034770E-1	-4,302467E-1	-4,958155E-2	-3,658849E-2
2,990699E-1	2,275411E-2	-7,244885E-1	2,349678E-1	-4,033578E-1	-4,301870E-1	-4,925969E-2	-3,645736E-2
2,990937E-1	2,280179E-2	-7,244647E-1	2,351228E-1	-4,032147E-1	-4,301036E-1	-4,924777E-2	-3,645736E-2
2,989864E-1	2,278987E-2	-7,245481E-1	2,352778E-1	-4,031432E-1	-4,301751E-1	-4,906895E-2	-3,652889E-2
2,990341E-1	2,283756E-2	-7,244647E-1	2,353016E-1	-4,033340E-1	-4,301870E-1	-4,911664E-2	-3,649312E-2
2,990579E-1	2,275411E-2	-7,243574E-1	2,352182E-1	-4,033459E-1	-4,302824E-1	-4,940274E-2	-3,651696E-2
2,990222E-1	2,290908E-2	-7,244289E-1	2,351467E-1	-4,032028E-1	-4,302228E-1	-4,931929E-2	-3,656465E-2
2,990341E-1	2,295676E-2	-7,244170E-1	2,350632E-1	-4,032505E-1	-4,302705E-1	-4,918816E-2	-3,661233E-2
2,990103E-1	2,283756E-2	-7,244289E-1	2,349678E-1	-4,032028E-1	-4,303659E-1	-4,922392E-2	-3,648120E-2
2,990103E-1	2,283756E-2	-7,245004E-1	2,350751E-1	-4,034055E-1	-4,303301E-1	-4,930737E-2	-3,663617E-2
2,990222E-1	2,290908E-2	-7,244051E-1	2,350394E-1	-4,035843E-1	-4,302467E-1	-4,946234E-2	-3,667194E-2
2,988910E-1	2,293292E-2	-7,243574E-1	2,347771E-1	-4,036439E-1	-4,303182E-1	-4,949811E-2	-3,668386E-2
2,989506E-1	2,294484E-2	-7,245124E-1	2,347413E-1	-4,035247E-1	-4,303539E-1	-4,933121E-2	-3,668386E-2
2,989745E-1	2,299253E-2	-7,246077E-1	2,347890E-1	-4,036677E-1	-4,303897E-1	-4,942658E-2	-3,669578E-2
2,989506E-1	2,304021E-2	-7,245004E-1	2,347056E-1	-4,037631E-1	-4,303778E-1	-4,951003E-2	-3,680307E-2
2,990103E-1	2,306405E-2	-7,244766E-1	2,347890E-1	-4,034412E-1	-4,303182E-1	-4,935505E-2	-3,673154E-2
2,989626E-1	2,302829E-2	-7,245124E-1	2,349082E-1	-4,033340E-1	-4,302705E-1	-4,924777E-2	-3,667194E-2
2,989864E-1	2,298061E-2	-7,245481E-1	2,348486E-1	-4,033340E-1	-4,303301E-1	-4,920008E-2	-3,654081E-2
2,989983E-1	2,296869E-2	-7,245124E-1	2,349917E-1	-4,031075E-1	-4,303897E-1	-4,927161E-2	-3,661233E-2
2,989506E-1	2,292100E-2	-7,244289E-1	2,349321E-1	-4,032743E-1	-4,302824E-1	-4,939082E-2	-3,668386E-2
2,989030E-1	2,293292E-2	-7,244051E-1	2,348486E-1	-4,035008E-1	-4,303539E-1	-4,939082E-2	-3,663617E-2
2,990341E-1	2,293292E-2	-7,243931E-1	2,349917E-1	-4,033220E-1	-4,304135E-1	-4,945042E-2	-3,664809E-2
2,989149E-1	2,275411E-2	-7,243931E-1	2,351109E-1	-4,033816E-1	-4,303301E-1	-4,935505E-2	-3,667194E-2
2,989149E-1	2,275411E-2	-7,244170E-1	2,350870E-1	-4,030359E-1	-4,303420E-1	-4,940274E-2	-3,660041E-2
2,989864E-1	2,293292E-2	-7,244051E-1	2,351824E-1	-4,031075E-1	-4,303420E-1	-4,936697E-2	-3,663617E-2
2,989268E-1	2,292100E-2	-7,245124E-1	2,350751E-1	-4,032505E-1	-4,303420E-1	-4,928353E-2	-3,671962E-2
